City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Fengrun,CN,2021-10-31 22:13:24,39.8333,118.1167,38.75,61,7,1.52
293,Boden,SE,2021-10-31 22:13:25,65.8252,21.6886,35.6,100,100,4.76
294,Ancud,CL,2021-10-31 22:12:10,-41.8697,-73.8203,71.13,67,68,7.43
295,Teya,RU,2021-10-31 22:13:25,60.3778,92.6267,21.94,95,100,3.15
296,Kalabo,ZM,2021-10-31 22:13:26,-14.97,22.6814,74.71,60,84,9.22
297,Naliya,IN,2021-10-31 22:13:26,23.2667,68.8333,76.59,56,1,4.59
298,Kabo,CF,2021-10-31 22:13:27,7.6994,18.629,76.42,63,62,0.96
299,Aripuana,BR,2021-10-31 22:13:27,-9.1667,-60.6333,79.77,74,99,1.74
300,Paamiut,GL,2021-10-31 22:13:27,61.994,-49.6678,31.91,80,95,7.76
301,Lincoln,US,2021-10-31 22:11:58,40.8,-96.667,49.44,46,90,1.01
302,Ishinomaki,JP,2021-10-31 22:13:28,38.4167,141.3,53.22,82,1,6.82
303,Sao Felix Do Xingu,BR,2021-10-31 22:13:28,-6.6447,-51.995,77.59,80,93,4.41
304,Leningradskiy,RU,2021-10-31 22:13:29,69.3833,178.4167,-1.28,88,99,11.63
305,Petropavlovsk-Kamchatskiy,RU,2021-10-31 22:13:29,53.0452,158.6483,23.59,68,40,2.24
306,Port Lincoln,AU,2021-10-31 22:13:30,-34.7333,135.8667,63.72,48,0,9.31
307,Kodinsk,RU,2021-10-31 22:13:30,58.6881,99.1844,29.91,97,100,5.19
308,Eureka,US,2021-10-31 22:10:27,40.8021,-124.1637,68.2,66,75,7.0
309,Airai,TL,2021-10-31 22:13:31,-8.9266,125.4092,61.77,76,76,1.61
310,Broken Hill,AU,2021-10-31 22:13:31,-31.95,141.4333,66.87,25,97,14.23
311,Shingu,JP,2021-10-31 22:13:31,33.7333,135.9833,59.81,81,65,4.14
312,Rudsar,IR,2021-10-31 22:13:32,37.1376,50.288,60.58,81,58,3.89
313,Russkiy,RU,2021-10-31 22:13:32,43.0147,131.8642,39.06,71,100,19.82
314,Rio Cuarto,AR,2021-10-31 22:13:33,-33.1307,-64.3499,49.77,100,75,10.36
315,Mount Gambier,AU,2021-10-31 22:13:33,-37.8333,140.7667,54.18,70,7,3.69
316,Paita,PE,2021-10-31 22:13:33,-5.0892,-81.1144,67.89,74,29,12.35
317,Talbahat,IN,2021-10-31 22:13:34,25.05,78.4333,66.27,45,0,5.82
318,Opuwo,NA,2021-10-31 22:13:34,-18.0607,13.84,69.42,18,5,6.49
319,Dingle,PH,2021-10-31 22:13:35,10.9995,122.6711,75.04,91,95,7.58
320,Iqaluit,CA,2021-10-31 22:13:35,63.7506,-68.5145,33.53,86,75,4.0
321,Kvarkeno,RU,2021-10-31 22:13:35,52.0833,59.725,42.01,92,83,15.35
322,Lata,PT,2021-10-31 22:13:36,40.1629,-8.3327,64.92,98,100,6.17
323,Areosa,PT,2021-10-31 22:13:36,41.7178,-8.8571,61.36,95,100,8.84
324,Nobres,BR,2021-10-31 22:14:37,-14.7203,-56.3275,76.51,84,91,2.59
325,Lagunas,PE,2021-10-31 22:14:37,-5.2269,-75.6753,88.12,57,75,2.42
326,Yangjiang,CN,2021-10-31 22:14:37,21.85,111.9667,71.55,85,99,7.96
327,Nerchinskiy Zavod,RU,2021-10-31 22:14:38,51.3088,119.61,21.27,57,66,5.32
328,Beziers,FR,2021-10-31 22:14:38,43.3476,3.219,65.07,88,90,11.5
329,Sainte-Luce,MQ,2021-10-31 22:14:39,14.4673,-60.9271,80.55,74,75,8.05
330,Derac,HT,2021-10-31 22:14:39,19.65,-71.8167,81.88,70,90,7.36
331,Upernavik,GL,2021-10-31 22:14:40,72.7868,-56.1549,29.95,97,100,16.11
332,Tra Vinh,VN,2021-10-31 22:14:40,9.9347,106.3453,76.95,89,80,5.77
333,Magan,ES,2021-10-31 22:14:41,39.9683,-3.931,63.82,84,100,24.07
334,Gilgit,PK,2021-10-31 22:14:41,35.9221,74.3087,51.44,42,100,3.96
335,Lagoa Santa,BR,2021-10-31 22:14:41,-19.6272,-43.8897,72.57,73,75,9.22
336,Yinchuan,CN,2021-10-31 22:14:16,38.4681,106.2731,43.27,43,15,5.66
337,Saint Anthony,US,2021-10-31 22:14:42,45.0205,-93.218,45.55,50,90,3.0
338,Tocopilla,CL,2021-10-31 22:14:42,-22.092,-70.1979,66.61,67,13,9.89
339,Valparaiso,CL,2021-10-31 22:09:59,-33.0393,-71.6273,59.47,77,90,4.61
340,Kaduna,NG,2021-10-31 22:10:18,10.5222,7.4383,71.83,35,100,2.01
341,Coihaique,CL,2021-10-31 22:14:43,-45.5752,-72.0662,71.55,28,0,0.0
342,Kavieng,PG,2021-10-31 22:14:44,-2.5744,150.7967,84.76,71,95,17.27
343,Pangnirtung,CA,2021-10-31 22:14:44,66.1451,-65.7125,25.23,96,100,5.17
344,Vestmannaeyjar,IS,2021-10-31 22:14:44,63.4427,-20.2734,37.63,68,43,25.23
345,Jasper,US,2021-10-31 22:14:45,37.2001,-94.3502,60.53,49,20,4.0
346,Tshikapa,CD,2021-10-31 22:14:45,-6.4167,20.8,71.47,87,77,2.21
347,Astana,KZ,2021-10-31 22:14:46,51.1801,71.446,37.35,81,90,13.42
348,Rawah,IQ,2021-10-31 22:14:46,34.4816,41.9093,75.31,35,100,6.04
349,Tyler,US,2021-10-31 22:12:56,32.3513,-95.3011,79.63,31,0,1.01
350,Hamilton,US,2021-10-31 22:14:47,39.1834,-84.5333,61.09,71,90,1.01
351,Roseburg,US,2021-10-31 22:14:47,43.2165,-123.3417,60.66,84,90,3.44
352,Quatre Cocos,MU,2021-10-31 22:14:48,-20.2078,57.7625,71.71,78,1,8.46
353,Innisfail,AU,2021-10-31 22:14:48,-17.5333,146.0333,85.87,75,82,10.54
354,Jumla,NP,2021-10-31 22:14:48,29.2747,82.1838,41.56,55,0,4.03
355,Asyut,EG,2021-10-31 22:14:49,27.181,31.1837,76.78,37,9,8.14
356,Doha,QA,2021-10-31 22:14:49,25.2867,51.5333,80.58,78,0,9.22
357,Pliska,BG,2021-10-31 22:14:50,43.3667,27.1167,52.56,81,100,2.62
358,Grindavik,IS,2021-10-31 22:14:50,63.8424,-22.4338,36.07,80,40,23.02
359,Hami,CN,2021-10-31 22:14:51,42.8,93.45,48.34,48,100,2.39
360,Rosarito,MX,2021-10-31 22:14:51,32.3333,-117.0333,75.07,69,26,9.31
361,Morristown,US,2021-10-31 22:14:51,36.214,-83.2949,59.22,68,90,5.75
362,Goya,AR,2021-10-31 22:14:52,-29.14,-59.2626,89.55,30,59,5.39
363,Khandyga,RU,2021-10-31 22:14:52,62.6667,135.6,2.75,86,100,4.03
364,Artemovsk,UA,2021-10-31 22:14:53,49.8406,36.0417,37.74,72,0,5.46
365,Lebyazhye,RU,2021-10-31 22:14:53,55.2689,66.4947,38.39,95,100,12.12
366,Mehamn,NO,2021-10-31 22:14:53,71.0357,27.8492,33.75,80,20,10.36
367,Qom,IR,2021-10-31 22:14:54,34.6401,50.8764,64.9,46,73,2.84
368,Batemans Bay,AU,2021-10-31 22:14:54,-35.7167,150.1833,70.2,55,75,0.81
369,Xai-Xai,MZ,2021-10-31 22:14:55,-25.0519,33.6442,66.72,91,0,3.47
370,Aklavik,CA,2021-10-31 22:15:55,68.2191,-135.0107,36.32,84,100,12.68
371,Bridlington,GB,2021-10-31 22:15:55,54.0831,-0.1919,50.9,80,79,34.36
372,Blackwater,AU,2021-10-31 22:15:56,-23.5833,148.8833,73.13,63,80,16.91
373,Namatanai,PG,2021-10-31 22:15:56,-3.6667,152.4333,82.06,76,63,7.87
374,Dubki,RU,2021-10-31 22:15:57,43.0225,46.8372,45.72,88,100,3.11
375,Sorong,ID,2021-10-31 22:11:43,-0.8833,131.25,79.38,84,100,6.06
376,Kapit,MY,2021-10-31 22:15:57,2.0167,112.9333,72.72,99,72,0.76
377,Inzhavino,RU,2021-10-31 22:15:58,52.3185,42.4937,41.76,76,10,6.96
378,Kansanshi,ZM,2021-10-31 22:15:58,-12.0951,26.4273,66.74,78,94,5.28
379,Kontagora,NG,2021-10-31 22:15:59,10.3999,5.4695,74.93,45,86,1.68
380,Pontes E Lacerda,BR,2021-10-31 22:15:59,-15.2261,-59.3353,79.97,68,51,7.52
381,Maragogi,BR,2021-10-31 22:15:59,-9.0122,-35.2225,78.13,75,35,12.08
382,Labuhan,ID,2021-10-31 22:16:00,-6.8844,112.2051,80.51,78,100,3.13
383,Umm Bab,QA,2021-10-31 22:16:00,25.2142,50.8072,74.88,59,0,5.3
384,Manicore,BR,2021-10-31 22:16:01,-5.8092,-61.3003,83.89,62,88,3.06
385,Narrabri,AU,2021-10-31 22:16:01,-30.3167,149.7833,63.52,70,97,1.01
386,Acajutla,SV,2021-10-31 22:16:02,13.5928,-89.8275,91.74,67,73,6.93
387,Guatire,VE,2021-10-31 22:16:03,10.4762,-66.5427,77.5,92,91,3.02
388,Shache,CN,2021-10-31 22:16:04,38.4167,77.2406,45.14,32,26,0.27
389,Ilulissat,GL,2021-10-31 22:16:04,69.2167,-51.1,33.82,86,75,14.97
390,Smila,UA,2021-10-31 22:16:05,49.2224,31.8871,42.84,64,0,5.77
391,Altamont,US,2021-10-31 22:16:05,42.2068,-121.7372,58.39,67,90,4.0
392,Urumqi,CN,2021-10-31 22:16:05,43.801,87.6005,43.75,61,87,2.24
393,Opalenica,PL,2021-10-31 22:16:06,52.3089,16.4128,53.35,68,54,10.8
394,Biankouma,CI,2021-10-31 22:16:06,7.7391,-7.6138,70.93,92,100,1.63
395,Meulaboh,ID,2021-10-31 22:16:07,4.1363,96.1285,75.43,88,100,4.45
396,Karakol,KG,2021-10-31 22:15:14,42.4907,78.3936,31.19,64,96,6.42
397,Dharchula,IN,2021-10-31 22:16:07,29.85,80.5333,53.15,49,0,6.13
398,Destin,US,2021-10-31 22:14:38,30.3935,-86.4958,73.98,54,1,8.05
399,Klyavlino,RU,2021-10-31 22:16:08,54.2649,52.0267,41.0,88,81,9.1
400,Sept-Iles,CA,2021-10-31 22:16:09,50.2001,-66.3821,47.25,96,90,15.99
401,Hay River,CA,2021-10-31 22:16:09,60.8156,-115.7999,39.18,52,40,8.05
402,North Bend,US,2021-10-31 22:16:09,43.4065,-124.2243,60.24,94,90,8.05
403,Storsteinnes,NO,2021-10-31 22:16:10,69.2408,19.2344,40.78,93,95,6.91
404,Rio Das Ostras,BR,2021-10-31 22:16:11,-22.5269,-41.945,71.51,95,100,8.79
405,Kudahuvadhoo,MV,2021-10-31 22:16:11,2.6708,72.8944,82.17,78,39,19.64
406,Letlhakane,BW,2021-10-31 22:16:12,-21.4167,25.5833,79.02,30,14,13.44
407,Lorengau,PG,2021-10-31 22:16:12,-2.0226,147.2712,81.05,82,100,13.29
408,Miles City,US,2021-10-31 22:16:13,46.4083,-105.8406,43.52,36,1,10.36
409,Lampazos De Naranjo,MX,2021-10-31 22:16:13,27.0167,-100.5167,88.63,27,0,12.66
410,Kulhudhuffushi,MV,2021-10-31 22:16:13,6.6221,73.07,81.1,76,100,11.45
411,Lancaster,US,2021-10-31 22:15:36,40.2504,-76.2499,59.43,73,75,7.0
412,Nizhniy Kuranakh,RU,2021-10-31 22:16:14,58.8353,125.4869,21.67,94,100,3.8
413,Port Augusta,AU,2021-10-31 22:16:15,-32.5,137.7667,68.7,18,99,5.41
414,Newala,TZ,2021-10-31 22:16:15,-10.9431,39.2787,68.92,82,44,7.85
415,Vaitape,PF,2021-10-31 22:16:15,-16.5167,-151.75,78.73,71,99,15.52
416,Touros,BR,2021-10-31 22:16:16,-5.1989,-35.4608,81.5,75,62,16.17
417,Balkanabat,TM,2021-10-31 22:17:16,39.5108,54.3671,57.72,50,57,9.71
418,Alofi,NU,2021-10-31 22:16:33,-19.0595,-169.9187,75.09,88,48,13.8
419,Wau,SS,2021-10-31 22:17:17,7.7029,27.9953,75.4,76,39,3.96
420,Grande Prairie,CA,2021-10-31 22:17:18,55.1667,-118.8027,35.78,44,20,5.75
421,Walvis Bay,NA,2021-10-31 22:17:18,-22.9575,14.5053,61.09,88,0,3.44
422,Peleduy,RU,2021-10-31 22:17:18,59.6289,112.7406,20.8,92,98,2.24
423,Abha,SA,2021-10-31 22:17:19,18.2164,42.5053,57.45,51,0,5.75
424,Puerto Carreno,CO,2021-10-31 22:14:12,6.189,-67.4859,79.75,83,75,1.92
425,Buenos Aires,AR,2021-10-31 22:17:19,-34.6132,-58.3772,67.68,75,75,13.8
426,Bertoua,CM,2021-10-31 22:17:20,4.5833,13.6833,67.98,94,99,0.94
427,Cabinda,AO,2021-10-31 22:17:20,-5.55,12.2,77.58,89,91,7.83
428,Sao Joao Da Barra,BR,2021-10-31 22:17:21,-21.6403,-41.0511,71.6,91,100,13.82
429,Teahupoo,PF,2021-10-31 22:17:21,-17.8333,-149.2667,76.96,74,72,14.05
430,Bongandanga,CD,2021-10-31 22:17:22,1.5,21.05,68.56,96,100,1.48
431,Aqtobe,KZ,2021-10-31 22:13:14,50.2797,57.2072,41.09,87,75,11.18
432,Gat,IL,2021-10-31 22:14:21,31.61,34.7642,83.08,37,62,15.48
433,Sosnovo-Ozerskoye,RU,2021-10-31 22:17:22,52.5249,111.5418,25.27,72,82,3.11
434,Vostok,RU,2021-10-31 22:17:23,46.4856,135.8833,26.62,95,13,1.66
435,Kasongo-Lunda,CD,2021-10-31 22:17:23,-6.4667,16.8167,70.02,98,100,0.85
436,Veraval,IN,2021-10-31 22:17:24,20.9,70.3667,75.9,42,17,7.11
437,Blagodarnyy,RU,2021-10-31 22:17:24,45.0978,43.4364,50.41,96,99,9.75
438,Alausi,EC,2021-10-31 22:17:24,-2.2,-78.8333,52.27,93,96,2.8
439,Balkhash,KZ,2021-10-31 22:17:25,46.844,74.9804,43.83,78,100,10.29
440,Katherine,AU,2021-10-31 22:17:25,-14.4667,132.2667,75.52,73,97,5.75
441,Uruguaiana,BR,2021-10-31 22:17:26,-29.7547,-57.0883,85.93,45,0,8.05
442,Podlesnoye,RU,2021-10-31 22:17:26,51.8161,47.009,43.43,83,6,6.55
443,Comodoro Rivadavia,AR,2021-10-31 22:17:26,-45.8667,-67.5,48.06,71,75,14.97
444,Sao Domingos,BR,2021-10-31 22:17:27,-13.3983,-46.3183,75.9,53,72,5.53
445,Caravelas,BR,2021-10-31 22:17:27,-17.7125,-39.2481,75.42,81,93,8.25
446,Fjerritslev,DK,2021-10-31 22:17:28,57.0813,9.2664,54.27,90,100,24.23
447,Yaan,NG,2021-10-31 22:17:28,7.3833,8.5667,76.3,81,43,5.95
448,College,US,2021-10-31 22:17:28,64.8569,-147.8028,46.35,48,75,14.97
449,Klaksvik,FO,2021-10-31 22:17:29,62.2266,-6.589,41.92,64,100,1.19
450,Hirara,JP,2021-10-31 22:17:29,24.8,125.2833,71.46,83,40,4.61
451,Ahuimanu,US,2021-10-31 22:17:30,21.4447,-157.8378,83.86,61,1,9.22
452,Lazaro Cardenas,MX,2021-10-31 22:17:30,17.9583,-102.2,82.69,73,100,7.0
453,Ypsonas,CY,2021-10-31 22:17:31,34.6884,32.9574,72.57,60,0,14.97
454,Agaro,ET,2021-10-31 22:16:16,7.85,36.65,58.46,74,36,1.59
455,Grenville,GD,2021-10-31 22:17:31,12.1167,-61.6167,80.65,74,100,12.24
456,Yantal,RU,2021-10-31 22:17:32,56.8471,105.2542,25.93,97,100,3.42
457,Kruisfontein,ZA,2021-10-31 22:17:32,-34.0033,24.7314,60.89,71,74,5.01
458,Ituacu,BR,2021-10-31 22:17:32,-13.8133,-41.2967,77.22,61,31,6.42
459,Anloga,GH,2021-10-31 22:17:33,5.7947,0.8973,81.18,82,100,14.7
460,Lasa,IT,2021-10-31 22:17:33,46.6166,10.7002,50.74,97,100,4.03
461,Nome,US,2021-10-31 22:14:16,64.5011,-165.4064,23.07,74,1,8.05
462,Kaeo,NZ,2021-10-31 22:17:34,-35.1,173.7833,64.33,70,71,4.88
463,Moron,AR,2021-10-31 22:17:34,-34.6534,-58.6198,67.69,78,93,7.0
464,Mitha Tiwana,PK,2021-10-31 22:17:35,32.2486,72.1108,67.73,29,0,10.42
465,Wajid,SO,2021-10-31 22:18:35,3.8093,43.2471,77.02,66,3,18.43
466,Rudnaya Pristan,RU,2021-10-31 22:18:35,44.3614,135.8116,45.72,81,99,5.12
467,Clyde,US,2021-10-31 22:16:48,41.3042,-82.9752,57.61,75,49,16.42
468,Ust-Ishim,RU,2021-10-31 22:18:36,57.6935,71.1665,22.62,92,100,5.01
469,Mecca,SA,2021-10-31 22:16:29,21.4267,39.8261,80.15,60,1,1.34
470,Wasilla,US,2021-10-31 22:17:32,61.5814,-149.4394,44.94,78,20,4.0
471,Stara Vyzhivka,UA,2021-10-31 22:18:37,51.4376,24.44,43.14,70,0,11.65
472,Eyl,SO,2021-10-31 22:18:38,7.9803,49.8164,78.53,78,19,12.93
473,Witu,KE,2021-10-31 22:18:38,-2.3889,40.4382,80.76,90,18,6.69
474,Anage,BR,2021-10-31 22:18:38,-14.6122,-41.1356,79.23,56,86,8.03
475,Gobabis,NA,2021-10-31 22:18:39,-22.45,18.9667,70.2,9,0,10.87
476,Karratha,AU,2021-10-31 22:15:18,-20.7377,116.8463,71.98,64,0,6.22
477,San Quintin,MX,2021-10-31 22:18:39,30.4833,-115.95,67.14,68,0,11.95
478,Karlshamn,SE,2021-10-31 22:15:13,56.1706,14.8619,52.29,87,99,12.57
479,Buloh Kasap,MY,2021-10-31 22:18:40,2.5536,102.764,76.91,97,88,2.89
480,Zelenoborsk,RU,2021-10-31 22:18:41,61.4669,64.0333,18.41,93,100,8.77
481,Vila Do Maio,CV,2021-10-31 22:18:41,15.1333,-23.2167,77.79,79,97,10.33
482,Sao Jose Da Coroa Grande,BR,2021-10-31 22:18:42,-8.8978,-35.1478,78.12,77,46,11.74
483,Kanker,IN,2021-10-31 22:18:42,20.2719,81.4931,64.53,86,6,2.19
484,Pochutla,MX,2021-10-31 22:18:43,15.7432,-96.4661,85.82,72,77,3.42
485,Sinnamary,GF,2021-10-31 22:18:43,5.3833,-52.95,78.31,85,68,8.23
486,Dakoro,NE,2021-10-31 22:18:43,14.5106,6.765,84.69,15,68,9.98
487,Rincon,US,2021-10-31 22:18:44,32.296,-81.2354,69.85,56,20,9.22
488,Santa Vitoria Do Palmar,BR,2021-10-31 22:18:44,-33.5189,-53.3681,66.29,92,31,8.97
489,Kalmunai,LK,2021-10-31 22:18:45,7.4167,81.8167,78.24,88,67,6.29
490,Niteroi,BR,2021-10-31 22:18:45,-22.8833,-43.1036,72.59,98,90,5.75
491,Toguchin,RU,2021-10-31 22:18:45,55.2353,84.3858,22.32,86,100,14.34
492,Pampierstad,ZA,2021-10-31 22:18:46,-27.7832,24.6877,70.11,24,0,5.91
493,Yeppoon,AU,2021-10-31 22:18:46,-23.1333,150.7333,73.18,68,100,20.38
494,Hervey Bay,AU,2021-10-31 22:18:47,-25.2986,152.8535,77.04,59,43,17.67
495,Havoysund,NO,2021-10-31 22:18:47,70.9963,24.6622,36.48,81,80,17.4
496,Sisimiut,GL,2021-10-31 22:18:47,66.9395,-53.6735,35.24,91,82,24.67
497,Belyy Yar,RU,2021-10-31 22:18:48,53.6039,91.3903,35.85,69,0,13.42
498,Staraya Poltavka,RU,2021-10-31 22:18:48,50.4772,46.4814,43.86,68,0,7.65
499,Ayr,GB,2021-10-31 22:18:49,55.4627,-4.6339,48.18,81,40,10.36
500,Harper,LR,2021-10-31 22:18:49,4.375,-7.7169,78.19,86,52,9.04
501,Melfi,IT,2021-10-31 22:18:50,40.9965,15.6514,58.41,80,100,1.97
502,Daudnagar,IN,2021-10-31 22:18:50,25.0333,84.4,64.13,69,0,3.11
503,Troitskoye,RU,2021-10-31 22:18:51,52.9821,84.6757,27.7,81,100,15.55
504,Port Said,EG,2021-10-31 22:18:51,31.2565,32.2841,75.18,88,0,6.91
505,Puro,PH,2021-10-31 22:18:51,12.4841,123.3827,79.39,82,21,10.6
506,Moore,US,2021-10-31 22:14:22,35.3395,-97.4867,64.6,54,1,4.0
507,Vilyuysk,RU,2021-10-31 22:18:52,63.7553,121.6247,9.19,94,53,5.97
508,Nuuk,GL,2021-10-31 22:18:52,64.1835,-51.7216,36.21,93,90,20.71
509,Aberdeen,GB,2021-10-31 22:17:05,57.1437,-2.0981,45.5,93,35,4.61
510,Buraydah,SA,2021-10-31 22:18:53,26.326,43.975,70.25,29,52,9.84
511,Balaipungut,ID,2021-10-31 22:19:53,1.05,101.2833,73.81,97,100,4.68
512,Taoudenni,ML,2021-10-31 22:19:54,22.6783,-3.9836,82.71,17,0,10.89
513,Waingapu,ID,2021-10-31 22:19:54,-9.6567,120.2641,80.29,83,90,3.22
514,Pedernales,DO,2021-10-31 22:19:54,18.0384,-71.744,82.81,71,13,4.0
515,Evensk,RU,2021-10-31 22:19:55,61.95,159.2333,-0.96,79,41,11.14
516,Porosozero,RU,2021-10-31 22:19:55,62.7191,32.727,41.68,95,100,7.36
517,Samarai,PG,2021-10-31 22:19:56,-10.6167,150.6667,83.26,78,94,15.77
518,Tilik,PH,2021-10-31 22:19:56,13.8144,120.2002,81.03,79,19,20.58
519,Raga,SS,2021-10-31 22:19:57,8.4596,25.678,76.46,64,37,2.39
520,Vieux-Habitants,GP,2021-10-31 22:19:57,16.0589,-61.7659,74.77,70,5,7.9
521,Rangia,IN,2021-10-31 22:19:57,26.4667,91.6333,69.75,78,0,1.48
522,Vallenar,CL,2021-10-31 22:15:14,-28.5708,-70.7581,74.88,32,74,6.24
523,Rawson,AR,2021-10-31 22:15:09,-43.3002,-65.1023,49.55,65,97,12.21
524,San Andres,CO,2021-10-31 22:19:14,12.5847,-81.7006,82.42,83,40,9.22
525,Houma,US,2021-10-31 22:19:59,29.5958,-90.7195,77.0,61,1,8.05
526,Avera,US,2021-10-31 22:19:59,33.194,-82.5271,67.71,58,16,7.16
527,San Ignacio,BZ,2021-10-31 22:19:59,17.1561,-89.0714,86.14,54,0,4.61
528,Maracai,BR,2021-10-31 22:20:00,-22.6106,-50.6672,67.78,91,97,6.62
529,Zyryanka,RU,2021-10-31 22:20:00,65.75,150.85,-4.97,97,58,8.72
530,Freistadt,AT,2021-10-31 22:20:01,48.511,14.5045,50.27,83,18,3.02
531,Izumo,JP,2021-10-31 22:20:02,35.3667,132.7667,53.55,93,75,2.3
532,Oktyabrskiy,RU,2021-10-31 22:20:03,54.4815,53.471,43.7,83,66,9.15
533,Clyde River,CA,2021-10-31 22:20:04,70.4692,-68.5914,16.36,86,100,6.85
534,Naryan-Mar,RU,2021-10-31 22:20:04,67.6713,53.087,8.78,90,5,7.74
535,Dunmore East,IE,2021-10-31 22:20:05,52.1514,-6.9861,49.32,77,100,28.07
536,Kununurra,AU,2021-10-31 22:20:06,-15.7667,128.7333,78.78,78,25,5.75
537,Broome,US,2021-10-31 22:19:09,42.2506,-75.833,55.89,81,90,1.99
538,Fairbanks,US,2021-10-31 22:20:02,64.8378,-147.7164,43.14,51,90,10.36
539,Outram,MY,2021-10-31 22:20:07,1.2829,103.8379,80.44,86,75,2.3
540,Lake Havasu City,US,2021-10-31 22:20:08,34.4839,-114.3224,87.24,15,1,7.0
541,Bilibino,RU,2021-10-31 22:20:08,68.0546,166.4372,-23.91,100,100,2.15
542,Lagoa,PT,2021-10-31 22:20:08,39.05,-27.9833,69.19,89,100,3.96
543,Vanderhoof,CA,2021-10-31 22:20:09,54.0166,-124.0198,39.83,40,7,4.18
544,Port Blair,IN,2021-10-31 22:20:09,11.6667,92.75,79.86,82,83,1.59
545,Puqi,CN,2021-10-31 22:20:10,29.7167,113.8833,63.28,79,100,2.95
546,Mwinilunga,ZM,2021-10-31 22:20:10,-11.7358,24.4293,63.86,87,99,2.62
547,Gilbues,BR,2021-10-31 22:20:11,-9.8317,-45.3439,84.7,37,97,3.2
548,Lago Da Pedra,BR,2021-10-31 22:20:11,-4.3333,-45.1667,81.59,68,92,5.66
549,Nantucket,US,2021-10-31 22:17:30,41.2835,-70.0995,60.94,85,1,13.8
550,Carrara,IT,2021-10-31 22:20:12,44.0629,10.0607,62.65,82,75,1.01
551,Bantou,CN,2021-10-31 22:20:12,26.2151,117.4893,63.64,97,99,2.39
552,Liverpool,GB,2021-10-31 22:20:13,53.4106,-2.9779,50.18,86,40,4.0
553,Joigny,FR,2021-10-31 22:20:13,47.9829,3.401,50.81,85,42,12.82
